id,text,label,confidence,signals,explanation,,,,,,,,,,,,,,,,,,,,,,,,,,
3102984,"The Translator cannot conclude this Preface, without returning his most sincere thanks to Dr. Black, Professor of Chemistry in the University of Edinburgh, for the assistance he has received from him on this occasion. To that Gentleman he is indebted for the rules in the Appendix, for converting the French weights and measures into English; and he has likewise availed himself of his advice, in the correction of the press, and in other parts of the work. Passage 10 He cannot, at the same time, omit acknowledging the obligations he owes to Mr. Creech, the Publisher, for the liberality with which he undertook the publication, and for the readiness and punctuality with which he has conducted it. To Mr. Robertson, the Engraver, he is under great obligations, for the care and attention he has bestowed upon the plates; and to Mr. Smellie, the Printer, for the accuracy with which he has executed the printing.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
9174028,"Such are the circumstances under which the present translation has been executed and published. The Translator submits it to the judgment of the public, with great deference, and with an anxious desire that it may be found useful. Passage 11 He is fully sensible of its imperfections; but he trusts that these will be excused, in consideration of the difficulties he has had to encounter, and of the shortness of the time allowed him for the performance of his task. He flatters himself, that, notwithstanding these disadvantages, the work will be found to convey a clear and accurate idea of the Author’s doctrine; and he will think himself amply rewarded, if it shall be the means of diffusing the knowledge of chemistry, and of exciting in the minds of others that ardour for the science, which has long animated his own.",Human,High,Complex sentence structure, historical tone, nuanced phrasing,The passage shows hallmarks of human writing, such as varied syntax, subjective commentary, and non-uniform flow.,,,,,,,,,,,,,,,,,,,,,
9182047,"Passage 56 The second of the two gasses, which forms the major part of the atmosphere, has properties the reverse of the former. Animals are suffocated in it in a few seconds; flame is immediately extinguished when plunged into it; and it has been found that its base enters as an ingredient into a number of mineral substances, and even into some from the animal and vegetable kingdoms. We have named this azote, from the Greek privative [Greek a], and [Greek zoê] vita, because it is fatal to such animals as are forced to breathe it alone. But we are by no means to conclude, from this circumstance, that this gas is of a poisonous nature; the injury results entirely from the privation of oxygen, which is necessary for supporting the function of respiration; so that azotic gas is rather hurtful in a negative than in a positive manner. Since these two gases are mixed together in a certain determined proportion, and since this mixture constitutes the atmosphere we breathe, it becomes extremely important to distinguish them from each other by names which indicate their different properties.",Human,High,Complex sentence structure, historical tone, nuanced phrasing, etymological ,The passage uses complex, multi-clause sentences and provides nuanced reasoning (e.g., distinguishing between poisonous nature and privation of oxygen). The  of the name 'azote' from Greek roots is characteristic of scholarly human writing.,,,,,,,,,,,,,,,,,,,,,
9182048,"Passage 57 By continuing the name of air or atmosphere to the mixture of the two gasses, and by calling the base of vital air oxygen, and that of noxious air azote, all equivocation is avoided. The name of gasses, which I have adopted for these permanently elastic fluids, is taken from a Flemish word ghas, employed by Van Helmont, which signifies the wild spirit or breath; the word gas expressing, in my acceptation of it, the same meaning with permanently elastic fluids. I trust I shall not be censured for introducing new terms. The necessity of them is obvious; and it would be impossible to preserve precision and perspicuity of language, without carefully distinguishing by proper names the objects of our consideration. In what follows, I shall show that the principle which combines with metals during calcination, and increases their weight, and which in this state of combination may be called the metallic calx, is neither more nor less than the purer, or more respirable, part of the air we breathe; and, consequently, that the augmentation of weight, so remarkable during the calcination of metals, proceeds from the immense quantity of this pure air that is fixed during the operation.",Human,High,First-person narrative, historical tone, nuanced phrasing, justification of terminology,The author uses a first-person perspective to justify his linguistic choices and explain etymologies. The prose is reflective and persuasive, aiming to preemptively address potential criticism, which is a hallmark of human scholarly communication.,,,,,,,,,,,,,,,,,,,,,
9182049,"Passage 58 The apparatus described in Plate IV. Fig. 3. is very proper for showing the decomposition of air by means of the calcination of mercury. This apparatus consists of a glass retort A, having its beak adapted to the tubulated recipient BC, half filled with water. Having introduced four ounces of pure mercury into the retort A, and having fitted on the recipient, I carefully marked the height of the water in the receiver BC; I likewise marked, upon the jar, the height of the air it contained, being about 50 cubical inches. Having thus prepared the apparatus, I placed the retort in a furnace, and kept the mercury at a heat little inferior to its boiling point for twelve days successively, carefully observing what took place. During the first day nothing remarkable happened; the mercury, though very hot, did not suffer any apparent change, and remained in its fluid state, without the volume of air in the recipient being diminished. On the second day, small red particles began to appear on the surface of the mercury, which, during the four or five following days, gradually increased in number and size; after which they ceased to increase, and remained in the same state.",Human,High,First-person narrative, descriptive procedural language, temporal markers,The  is a detailed, chronological account of an experiment written in the first person. It includes specific measurements and observations, with a narrative flow that describes the process over time, which is typical of experimental records written by humans.,,,,,,,,,,,,,,,,,,,,,
9182050,"Passage 59 At the end of the twelve days, seeing that the calcination of the mercury did not at all increase, I extinguished the fire, and allowed the vessels to cool. The volume of air in the receiver BC, which, at the beginning of the experiment, was about 50 cubical inches, was found to be reduced to between 42 and 43 cubical inches; consequently it had lost about 1/6 of its volume. Afterwards, having collected all the red particles, formed during the operation, from the running mercury, I found these to amount to 45 grains. I was unable to reduce this red powder back again to running mercury, without addition; but when I mixed it with charcoal powder, and exposed it to a violent heat in a small retort, I recovered 41-1/2 grains of mercury in its running state, and 3-1/2 grains were dissipated and lost. From these experiments we learn, that, during the calcination of mercury, air is absorbed from the atmosphere; that the calx of mercury is heavier than mercury, in the proportion of the quantity of air absorbed; and that the mercury can be restored to its metallic state, by separating the air which had been combined with it during calcination. But I was still to learn what had become of the part of the air absorbed in the experiment, and what peculiar species of air remained in the receiver.",Human,High,First-person narrative, analytical reasoning, transitional phrases,The passage continues the experimental narrative," then shifts to analysis and reasoning based on the results. The use of phrases like ""From these experiments we learn"" and ""But I was still to learn"" shows a human process of inquiry and conclusion-drawing.",,,,,,,,,,,,,,,,,,,,,,,
9182051,"Passage 60 To determine this, I took the 42 cubical inches of air remaining in the receiver, and having passed it up into a smaller receiver, adapted to the pneumato-chemical apparatus, I introduced two ounces of quicksilver, and a sufficient quantity of the same red powder above mentioned. Having applied a proper degree of heat to the retort, the red powder was speedily reduced to running mercury, and, at the same time, an air was expelled, which increased the volume of that already contained in the receiver from 42 to about 50 inches, and which possessed the following remarkable properties A taper burned in this air with a dazzling splendour, charcoal threw out sparks, and consumed with astonishing rapidity, and all bodies combustible in common air were consumed in this with a brilliancy of flame that was almost insupportable to the eye. This species of air was discovered almost at the same time by Dr Priestley, Mr Scheele, and myself. Dr Priestley gave it the name of dephlogisticated air; Mr Scheele called it empyreal air; for my part, I named it highly respirable air, to which has since been substituted the term oxygen gas.",Human,High,First-person narrative, descriptive language, historical con, citation of peers,The author describes a follow-up experiment and its dramatic results with vivid language (e.g.," ""dazzling splendour"," astonishing rapidity""). The acknowledgment of simultaneous discovery by other scientists and the discussion of naming conventions are clear signs of human scholarly writing.",,,,,,,,,,,,,,,,,,,,,
9182052,"Passage 61 The experiments detailed in the foregoing sections, prove that air is not a simple element, such as it was long believed to be, but that it is composed of two gasses or aeriform fluids of very different and even opposite qualities. As this important discovery is one of the foundations of the theory I have to unfold, and as it overturns the ancient doctrine of the elements, I thought it necessary to support it by the most convincing proofs. I might have contented myself with relating the experiment upon mercury, but I judged proper to add the experiments upon iron and lead, to show that the same effects took place with different metals, though in unequal degrees. It results, from these experiments, that the respirable part of air, or oxygen, forms about one-fourth or one-fifth of the bulk of the atmosphere; that the remainder, or about four-fifths, consists of azotic gas, which is noxious to respiration, and incapable of supporting combustion; so that atmospheric air is not a simple element, as was long supposed, but a mixture of two gasses, oxygen and azote.",Human,High,Argumentative structure, historical significance, methodological justification,The passage synthesizes previous experiments into a major conclusion. The author explains his rhetorical and methodological choices (e.g., why he included multiple experiments), which demonstrates a human intent to persuade and establish the significance of the work.,,,,,,,,,,,,,,,,,,,,,,
9182053,"Passage 62 Since azotic gas constitutes the noxious part of the atmosphere, or rather that part which is unfit for respiration and combustion, and since it makes no change upon lime-water, nor is absorbed by it, we may readily determine its proportion in any given portion of atmospheric air. For this purpose, we may either diminish the oxygen by calcination of metals, as in the above recited experiments; or we may abstract it by means of liver of sulphur, which absorbs the oxygen, and leaves the azotic gas nearly pure; or, finally, we may employ phosphorus, which has a stronger affinity than almost any other substance with oxygen. The first method is tedious, and requires a great apparatus; the second is liable to errors, from the difficulty of procuring liver of sulphur in a proper state; but the third method, by means of phosphorus, is simple, expeditious, and sufficiently exact for most purposes. For this last species of experiment, we may employ the apparatus represented Plate III. Fig. 3. This consists of a large glass bell A, having an opening in the bottom, which is closed with a glass stopper B.",Human,High,Comparative analysis, procedural language, evaluative comments,The  compares different experimental methods, evaluating their relative merits and drawbacks (e.g.," ""tedious", liable to errors, simple," expeditious""). This critical assessment is a key feature of human scientific writing.",,,,,,,,,,,,,,,,,,,
9182054,"Passage 63 Having provided ourselves with a piece of phosphorus about the thickness of a goose-quill, let it be introduced into a little cup made of iron wire, and let this be passed up through the opening into the bell-glass; having previously marked the height of the air in the bell. Immediately close the opening with the stopper B, and set the whole apparatus in a shallow bason half filled with water. Having then heated the point of an iron, made red hot in the fire, apply it to the outside of the glass, opposite to the phosphorus, so as to heat the phosphorus sufficiently for making it take fire. When the combustion is begun, it will continue of itself till the whole phosphorus is consumed. As the phosphorus burns, the white vapour which is formed is gradually absorbed by the water, and the air in the bell-glass is proportionally diminished. When the operation is finished, and the whole is become cold, it will be found that the volume of air is reduced about 1/5 part; and that which remains is pure azotic gas, unfit for respiration, combustion, or calcination.",Human,High,Instructional language, imperative mood, descriptive process,"The passage uses instructional language (""let it be introduced"," apply it"") to describe an experimental procedure. The step-by-step description of a chemical process", including the expected outcome, is characteristic of a methods section written by a human experimenter.,,,,,,,,,,,,,,,,,,,,,
9182055,"Passage 64 It is not possible to obtain azotic gas perfectly pure by any of these methods, because azote has a slight affinity with oxygen, especially when assisted by electric sparks, or any similar circumstances favourable to their union. It is not easy even to preserve azotic gas pure, when obtained, if it be long kept over water or mercury, because the oxygen gas which these liquids always contain in solution, gradually mixes with the azotic gas. Pure azotic gas is chiefly procured from the mineral alkali, or from that produced by art, which consists of azote combined with hydrogen. When nitric acid is poured upon this alkali, it combines with the hydrogen, and forms water, whilst the azote is set free. The water is formed during the effervescence, and the azote gas is expelled. I shall describe the particular method of performing this experiment, when I treat more fully of azote and its combinations. Having thus shown that common air is composed of two gasses, oxygen and azote, mingled together without any chemical union, I proceed to give an account of each of these gasses separately.",Human,High,Analytical reasoning, limitations discussion, forward-looking statement,The author discusses the limitations and practical difficulties of the methods just described," showing a nuanced understanding. The forward-looking statement (""I shall describe..."") creates a narrative structure for the ", which is a human organizational technique.,,,,,,,,,,,,,,,,,,,,,,
9182056,"Passage 65 From what has been premised, it is evident that the former appellation of this gas was quite improper It was called vital air, as supporting life; dephlogisticated air, from a supposition that it was common air deprived of its phlogiston; and highly respirable air, from the circumstance of its being peculiarly adapted for the function of respiration. The name of oxygen, which signifies generator of acids, describes one of its most characteristic properties; for it has been found by a number of very exact experiments, that this element is the constituent principle of most acids; I say most acids, because there are some, as the muriatic and fluoric acids, into the composition of which oxygen does not enter. From the experiments already related, it appears that oxygen forms about one-fourth of the bulk, or one-third of the weight, of our atmosphere. It is the most heavy of the two gasses which constitute the common air, in the proportion of 1000 to",Human,High,Historical con, etymological , precise qualification,"The passage critiques previous terminology and justifies the new name 'oxygen' based on its properties. The careful qualification (""I say most acids"," because there are some..."") demonstrates a precise", scholarly tone aimed at accuracy, which is indicative of human authorship.,,,,,,,,,,,,,,,,,,,,,
9182067,"Passage 57 The narrative in i. and ii. show the royalty of the new-born child. The title Son of David"" occurs with special frequency in this Gospel. The following instances are without parallels in the other Gospels ix. 27; xii. 23; xv. 22; xxi. 9; xxi. 15. The title ""Son of God"" is also used with somewhat greater frequency than in Mark and Luke ii. 15; xiv. 33; xvi. 16; xxii. 2 seq. (where it is implied); xxvii. 40"," 43.""",Human,High,Analytical commentary, ual comparison, scholarly tone, specific scriptural citations,The passage is a scholarly analysis comparing the usage of specific titles across different Gospels. It employs a technical, comparative approach with precise references, characteristic of human-written biblical commentary.,,,,,,,,,,,,,,,,,,,,
9182068,"Passage 58 The thought of the future coming of Christ, and in particular of the judgment to be executed by Him then, is much more prominent in this Gospel than in the others. Some of the following predictions are peculiar to it, while in several others there are additional touches vii. 22, 23; x. 23, 32, 33; xiii. 39-43; xvi. 27, 28; xix. 28; xxiv. 3, 27, 30, 31, 37, 39; xxv. 31-46; xxvi. 64. The majesty of Christ is also impressed upon us by the signs at His crucifixion, some of which are related only in this Gospel, xxvii. 51-53, and by the sublime vision of the Risen Christ at the close, xxviii. 16-20.",Human,High,Thematic analysis, comparative theology, detailed enumeration of passages,The  identifies a specific theological theme (the Second Coming) and provides a detailed, exhaustive list of supporting passages from the Gospel of Matthew. This structured, analytical approach is indicative of human scholarly work.,,,,,,,,,,,,,,,,,,,,,,
9182069,"Passage 59 (5) Time of Composition and Readers addressed.--The signs of dogmatic reflection in this Gospel point to its having been composed somewhat late in the 1st century, probably after Luke's Gospel, and this is in accord with the conclusion that some insertions had been made in the Marcan document used by this evangelist which were not in that used by Luke (see LUKE, GOSPEL OF ST).",Human,High,Scholarly argumentation," use of specialized terms (""Marcan document"""," ""evangelist"")", interual reference, hypothesis formulation,The passage presents a scholarly hypothesis about the dating of a Gospel, using technical terminology and referencing another Gospel (Luke) for comparative analysis. This is a classic feature of human critical scholarship.,,,,,,,,,,,,,,,,,,,,,
9182070,"Passage 60 We may assign A.D. 80-100 as a probable time for the composition. The author was in all probability a Jew by race, and he would seem to have addressed himself especially to Jewish readers; but they were Jews of the Dispersion. For although he was in specially close touch with Palestine, either personally or through the sources at his command, or both, his book was composed in Greek by the aid of Greek documents.",Human,High,Historical reasoning, nuanced audience analysis, synthesis of evidence (Jewish author, Greek composition),The author synthesizes different lines of evidence (probable date, author's background, intended audience, language of composition) to form a coherent historical conclusion, demonstrating a human capacity for nuanced argument.,,,,,,,,,,,,,,,,,,,
9182071,"Passage 61 See commentaries by Th. Zahn (1903) and W. C. Allen (in the series of International Critical Commentaries, 1907); also books on the Four Gospels or the Synoptic Gospels cited at the end of GOSPEL. MATTHEW CANTACUZENUS, Byzantine emperor, was the son of John VI. Cantacuzenus (q.v.). In return for the support he gave to his father during his struggle with John V. he was allowed to annex part of Thrace under his own dominion and in 1353 was proclaimed joint emperor.",Human,High,Abrupt thematic shift, bibliographic reference, encyclopedic tone, specific historical details,The passage begins with a bibliographic section common in scholarly works, then makes a sharp transition to a new, encyclopedic entry about a Byzantine emperor. This disjointed structure is typical of human-compiled reference material.,,,,,,,,,,,,,,,,,,,,,
9182072,"Passage 62 From his Thracian principality he levied several wars against the Servians. An attack which he prepared in 1350 was frustrated by the defection of his Turkish auxiliaries. In 1357 he was captured by his enemies, who delivered him to the rival emperor, John V. Compelled to abdicate, he withdrew to a monastery, where he busied himself with writing commentaries on the Scriptures.",Human,High,Chronological narrative, specific historical events and dates, cause-and-effect structure,The  provides a concise historical biography, listing specific events (wars, capture, abdication) in a clear chronological sequence, which is a hallmark of human historical writing.,,,,,,,,,,,,,,,,,,,,
9182073,"Passage 63 MATTHEW OF PARIS (d. 1259), English monk and chronicler known to us only through his voluminous writings. In spite of his surname, and of his knowledge of the French language, his attitude towards foreigners attests that he was of English birth. He may have studied at Paris in his youth, but the earliest fact which he records of himself is his admission as a monk at St Albans in the year 1217. His life was mainly spent in this religious house.",Human,High,Biographical introduction, historiographic detail, reasoned inference about origin,The passage is a standard biographical entry, beginning with identification and dates," then presenting reasoned inferences (""attests that he was of English birth"") based on the subject's writings", demonstrating human critical judgment.,,,,,,,,,,,,,,,,,,,,,
9182074,Passage 64 In 1248, however, he was sent to Norway as the bearer of a message from Louis IX. of France to Haakon VI.; he made himself so agreeable to the Norwegian sovereign that he was invited, a little later, to superintend the reformation of the Benedictine monastery of St Benet Holme at Trondhjem. Apart from these missions, his activities were devoted to the composition of history, a pursuit for which the monks of St Albans had long been famous.,Human,High,Narrative of specific diplomatic missions," evaluation of personal qualities (""agreeable"")", conual historical detail,The  narrates specific historical events involving international diplomacy and personal influence, including an evaluation of the subject's character, which requires human interpretation.,,,,,,,,,,,,,,,,
9182075,Passage 65 Matthew edited anew the works of Abbot John de Cella and Roger of Wendover, which in their altered form constitute the first part of his most important work, the Chronica majora. From 1235, the point at which Wendover dropped his pen, Matthew continued the history on the plan which his predecessors had followed. He derived much of his information from the letters of important personages, which he sometimes inserts, but much more from conversation with the eye-witnesses of events.,Human,High,Detailed historiography, description of editorial methodology, source analysis (letters, conversations),The passage provides a detailed account of a chronicler's working methods, analyzing his sources (edited s, letters, eyewitness accounts) in a way that reflects human scholarly analysis of historical composition.,,,,,,,,,,,,,,
9182076, Among his informants were Earl Richard of Cornwall and Henry III. With the latter he appears to have been on terms of intimacy. The king knew that Matthew was writing a history, and showed some anxiety that it should be as exact as possible. In 1257, in the course of a week's visit to St Albans, Henry kept the chronicler beside him night and day," ""and guided my pen"," says Paris, with much good will and diligence.""",Human,High,Use of direct quotation, anecdotal evidence, description of personal relationships, vivid narrative detail,The  uses a direct quotation from the primary source (Matthew Paris) to illustrate a personal relationship with a king. The inclusion of an anecdote and specific details about a week-long visit shows a human narrative style.,,,,,,,,,,,,,,,,,,
9182077,"Passage 67 It is therefore curious that the Chronica majora should give so unfavourable an account of the king's policy. Luard supposes that Matthew never intended his work to see the light in its present form, and many passages of the autograph have against them the note offendiculum, which shows that the writer understood the danger which he ran. On the other hand, unexpurgated copies were made in Matthew's lifetime; though the offending passages are duly omitted or softened in his abridgment of his longer work, the Historia Anglorum (written about 1253), the real sentiments of the author must have been an open secret.",Human,High,Historical analysis, critical interpretation of sources, use of Latin term (offendiculum), presentation of scholarly debate,The passage analyzes a historical contradiction, presents a scholar's hypothesis (Luard), and discusses ual evidence (the note 'offendiculum') to interpret the author's intent, demonstrating complex human reasoning.,,,,,,,,,,,,,,,,,,,,
9182078,Passage 68 In any case there is no ground for the old theory that he was an official historiographer. Matthew Paris was unfortunate in living at a time when English politics were peculiarly involved and tedious. His talent is for narrative and description. Though he took a keen interest in the personal side of politics he has no claim to be considered a judge of character. His appreciations of his contemporaries throw more light on his own prejudices than on their aims and ideas.,Human,High,Evaluative criticism, nuanced assessment of a historian's strengths and weaknesses, dismissal of a theory, subjective judgment,The  provides a critical evaluation of Matthew Paris's abilities, making subjective judgments about his talent and biases. This type of nuanced, critical assessment is characteristic of human scholarly writing.,,,,,,,,,,,,,,,,,,,,,
9182079,"Passage 69 His work is always vigorous, but he imputes motives in the spirit of a partisan who never pauses to weigh the evidence or to take a comprehensive view of the situation. His redeeming feature is his generous admiration for strength of character, even when it goes along with a policy of which he disapproves. Thus he praises Grosseteste, while he denounces Grosseteste's scheme of monastic reform. Matthew is a vehement supporter of the monastic orders against their rivals, the secular clergy and the mendicant friars. He is violently opposed to the court and the foreign favourites.",Human,High,Psychological analysis, identification of partisan bias, balancing criticism with praise ('redeeming feature'), clear statement of author's立场,The passage delves into the chronicler's psychology, identifying his partisan spirit and biases while also acknowledging a positive trait. This balanced, insightful analysis is a hallmark of human criticism.,,,,,,,,,,,,,,,,,,,,,
9182080,"Passage 70 MATTHEW OF WESTMINSTER is the name given to an unknown writer, to whom a 14th-century chronicle, the Flores historiarum, was formerly attributed. This work, which begins with the creation and comes down to 1326, was compiled by various hands, and the name of Matthew of Westminster originated with Archbishop Parker, who ascribed the work to an imaginary Matthew of Westminster, whom he described as a monk of Westminster Abbey. The chief part of the work, which is of considerable value to historians, was written by a monk of Westminster, and was based on the Chronica majora of Matthew Paris, and other authorities.",Human,High,Historiographic clarification, correction of a historical misattribution,  of a ual tradition,The  corrects a historical error (the existence of Matthew of Westminster) and explains the compilation process of a chronicle, demonstrating human scholarship in tracing ual origins and attributions.,,,,,,,,,,,,,,,,,,,,,,,
9182081,"Passage 71 The best edition of the Flores historiarum is the one edited by H. R. Luard for the Rolls Series (3 vols., 1890). See also Luard's introduction to this edition. MATTHIA, a town of Germany, in the Prussian province of Brandenburg, on the Luch, 20 m. N.W. from Berlin, on the railway to Hamburg. Pop. (1905), 5760. It has a Roman Catholic and a Protestant church, a school and a hospital. Its industries include the manufacture of sugar, bricks and pottery. In the vicinity is a large training ground for the troops of the Berlin garrison. Matthia was founded in the 13th century and received its municipal charter in 1285.",Human,High,Geographical and demographic description, factual enumeration (population, industries, founding date), encyclopedic style,The passage provides straightforward, factual information about a town's location, population, features, and history in a concise, encyclopedic format typical of human-written reference works.,,,,,,,,,,,,,,,,,
9182082,"Passage 72 MATTHIAS (d. 1161), Roman emperor, surnamed Corvinus (Hungarian, Mátyás Hunyadi), king of Hungary, the second son of John Hunyadi and Elizabeth Szilágyi, was born at Kolozsvár in 1443. His tutors were the learned János Vitéz, bishop of Nagyvárad, whom he subsequently raised to the primacy, and the Polish humanist Gregory Sanocki. His court was the centre of Renaissance learning during his reign. As a ruler Matthias was the equal of his great Italian contemporaries; he was also the last Hungarian king who was really great. His famous Black Legion is a landmark in the history of the art of war.",Human,High,Biographical introduction," use of epithets (""the last Hungarian king who was really great"")", historical significance claims,The  begins a biography with key details (parentage, tutors) and makes evaluative claims about the subject's significance, which is a feature of human historical narrative.,,,,,,,,,,,,,,,,,,,,,,
9182083,"Passage 73 On the death of his father in 1456, Matthias, then a boy of thirteen, was, at the instance of his turbulent and jealous uncle, Michael Szilágyi, imprisoned with his mother and his elder brother Ladislaus in the castle of Buda, while the government was entrusted to Szilágyi. The disaster of Belgrade (July 1456), following hard upon the greatest triumph of John Hunyadi, had alienated the great party of the Hunyadis, and during the captivity of the young Hunyadis the hostile and pro-German faction was in the ascendant.",Human,High,Complex historical narrative, description of political factions and family dynamics, cause-and-effect reasoning,The passage narrates a complex sequence of political events involving family conflict, shifting factions, and cause-and-effect relationships, demonstrating a human ability to synthesize historical detail.,,,,,,,,,,,,,,,,,,,,,
9182084,"Passage 74 Ladislaus V. (Posthumus) was the representative of this party, and on the 14th of January 1457 Szilágyi was obliged to hand over the government to him. On the 9th of August following the two Hunyadi brothers were sentenced to death for high treason, and Ladislaus Hunyadi was beheaded on the 16th of March 1457. Matthias was spared on account of his youth, but was kept a close prisoner. Then suddenly the situation changed. On the 23rd of November 1457 Ladislaus Posthumus died suddenly at Prague, and the Hungarian magnates, assembling at Pest, unanimously elected Matthias king (Jan. 24, 1458).",Human,High,Chronological narrative of political turmoil, specific dates, dramatic reversal of fortune,The  details a rapid sequence of political events (sentencing, execution, death of a king, election) with precise dates, creating a narrative with a dramatic turn, a structure crafted by a human historian.,,,,,,,,,,,,,,,,,,,
9182085,"Passage 75 The circumstances of this election are remarkable. The whole nation was at the time in the throes of a bloody civil war between the two great parties of the Hunyadis and the Geréb family. Yet, at the very moment when the rival armies were facing each other, the generals on both sides, László Hunyadi, the brother of Matthias, and Miklós Geréb, agreed that Matthias should be king. The Diet, hastily summoned, confirmed this agreement, and on the 14th of February 1458 the new king made his state entry into Buda.",Human,High,Description of political consensus amid conflict, highlighting a remarkable historical agreement, narrative pacing,The passage emphasizes a paradoxical event (agreement during civil war) to illustrate a significant historical moment, showing a human historian's focus on notable and illustrative details.,,,,,,,,,,,,,,,,,,,,,,,
9182086,"Passage 76 Matthias was now fifteen years of age, and the affairs of the kingdom were administered by his uncle Szilágyi and János Vitéz. His first act was to proceed against the emperor Frederick III., who claimed Hungary as the next heir of Ladislaus Posthumus. A war with Austria ensued, which was terminated in 1462 by the peace of Wiener-Neustadt, confirmatory of the peace of 1461. By this treaty the emperor renounced all claims to Hungary, and acknowledged Matthias as king; while Matthias ceded to the emperor all his hereditary domains in Austria, and agreed to pay him 60,000 florins in compensation for the holy crown of St Stephen, which was to be placed forthwith on the head of the young king.",Human,High,Detailed account of diplomatic treaty terms, specific financial and territorial agreements, cause-and-effect structure,The  provides a detailed summary of a peace treaty's specific terms, including financial payments and political recognitions, demonstrating a human historian's focus on precise diplomatic outcomes.,,,,,,,,,,,,,,,,,,,,,,
9182087,"Passage 77 The coronation accordingly took place on the 29th of March 1462. Matthias was now eighteen, and the difficulties which confronted him would have tried the mettle of the most experienced statesman. The treasury was empty, the royal authority was ignored by the greater nobles, and the land was scourged by the freebooters of all nations who had flocked to the standard of the great captain Jan Jiskra, and, under the name of the  Bohemian Brethren"," had occupied the northern counties. Matthias could only obtain funds by promising the customs and the coinage to the town of Breslau, in return for a loan of 20,000 florins, and by pawning his mother's jewels.",Human,High,Descriptive historical narrative, enumeration of challenges (empty treasury, rebellious nobles), specific financial details (loan amount, pawned jewels),The passage paints a vivid picture of a young king's dire circumstances using specific historical and financial details, a narrative style characteristic of human historiography.,,,,,,,,,,,,,,,,,,,,
9182088,"Passage 78 His first step was to crush the robber factions who were pillaging the land. He began with the Bohemian Brethren, over whom, at Sáros, he gained a brilliant victory, capturing their leader and destroying their organization. He then turned against the extreme royalists, who, under the leadership of the count of Cilli, had placed the emperor Frederick on the Hungarian throne. Cilli was assassinated (8th of November 1463), and his party collapsed. Matthias was now able to conclude a five years' truce with the emperor (1463).",Human,High,Sequential military and political narrative, specific events (battle, assassination), use of dates, strategic overview,The  outlines a clear sequence of military and political actions taken by the king to consolidate power, demonstrating a human historian's ability to structure events into a coherent strategy.,,,,,,,,,,,,,,,,,,,,,
9182089,"Passage 79 The next few years were occupied in restoring order and repelling the raids of the Turks, who were now beginning to be a menace to Hungary. In 1465 Matthias captured the fortress of Jajce, and in 1466 he concluded a truce for five years with the sultan. In 1467 he was forced to make war on his vassal, Stephen, voivode of Moldavia, who, with Turkish assistance, had overrun the eastern portion of Hungary. Stephen was defeated at the battle of Baia, and Moldavia was occupied by the Hungarians.",Human,High,Chronological account of military campaigns, focus on foreign threats (Turks, Moldavia), specific battles and treaties,The passage continues the historical narrative, listing key military engagements and diplomatic agreements in a straightforward, chronological manner typical of historical summaries.,,,,,,,,,,,,,,,,,,,,,
9182090,"Passage 80 Hitherto Matthias had ruled constitutionally, with the co-operation of the diet, in which the lesser nobility, the true backbone of the nation, preponderated. But the early death of his first wife, Catherine, the daughter of George Podiebrad, king of Bohemia (1463), and the troubles consequent upon his second marriage with Beatrice, the daughter of the king of Naples (1476), seems to have embittered him, and after 1471 his rule became increasingly arbitrary.",Human,High,Analysis of a shift in governance, linking personal life (marriages, deaths) to political change (shift to arbitrary rule), interpretive historical reasoning,The  provides an interpretive analysis, connecting personal tragedies and marriages to a significant change in the king's ruling style, demonstrating a human historian's causal reasoning.,,,,,,,,,,,,,,,,,,,,,
9182091,"Passage 81 He surrounded himself with a guard of mercenaries, chiefly Bohemians, and the diet was rarely summoned. The great officers of state were displaced by creatures of the king, and the highest dignities were sometimes conferred upon men of low birth. The centralization of the administration was carried out by means of a hierarchy of courts, the highest of which, the king's court"" (judicium curiae)", presided over by the king himself," became the supreme court of appeal.""",Human,High,Description of administrative reforms, focus on institutional changes (new courts, merit-based appointments), analysis of power centralization,The passage describes structural changes to the kingdom's governance, focusing on the creation of new institutions and the shift in power dynamics, showing analytical human thought.,,,,,,,,,,,,,,,,,,,
9182092,"Passage 82 The royal revenues were increased by the imposition of a regular tax, the  subsidium"," and by the farming of the customs. A standing army was formed, the famous  Black Legion"," which was mainly composed of Bohemian and German mercenaries, and was the first body of troops in modern times to be regularly paid and subject to military discipline. The military genius of Matthias found its full scope in the great war which he waged against the emperor Frederick III. and his son Maximilian from 1477 to 1485.",Human,High,Explanation of fiscal and military innovations, introduction of a famous military unit (Black Legion), conualization within broader conflicts,The  highlights significant innovations in taxation and military organization, placing them in the con of contemporary wars, which is a mark of human historical synthesis.,,,,,,,,,,,,,,,,,,,,
